id,home_team_abbr,away_team_abbr,date,is_night_game,,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
1739,VQC,HAN,2018/7/9,TRUE,TRUE,1,gonzagi01,smylydr01,1,1,6,15,2018,0.618656057,-0.428657257,-0.138204044,-0.568630902,-0.383718171,1.256880108,1.765071012,1.305883821,0.85374998,2.011121246,1.960758904,-0.295937611,1.068850949,0.67195415,1.203403028,-1.000436409,1.160643685,0.555659649,0.474304812,-0.779531429,1.025608415,-0.676951564,-0.161340262,0.127907559,-1.292278033,0.496040534,PIT_2018,WSN_2018,0.606840141,0.875151769,-0.229496082,,-1.314708499,-0.861053628,-0.41570298,0.383240705,-0.578963052,0.296238305,0.171281275,0.929207402,-0.35272858,0.265727437,0.364092083,0.037058731,0.295002895,,0.19379199,-0.020393529,,-0.11689342,0.57784104,-0.457479163,-0.132271483,-0.034160811,-0.929954921,-0.237722649,-0.550133638,0.559894409,0.281719107,0.127347853,0.142965126,-0.110074765,0.002352496,-0.579220559,,0.880782609,0.415543694,0.202713214,0.359665755,0.302950449,-0.066531726,0.794297626,0.674322932,0.926013528,0.685557624,-0.898040797,-0.476466801,0.777384167,0.424643364,-0.120141242,1.449048244,1.657744873,0.426552482,0.667460377,0.380929546,,-0.253470872,0.769312269,0.381408101,0.339212007,-0.29012983,-0.225906091,-0.494508403,,-0.308708669,0.091712293,0.503473795,-0.823360162,0.659769694,-0.346378463,-0.390252087,-0.050633208,0.861328553,0.720891563,0.680565847,0.048447579,-0.346266904,-1.001333843,1.202824932,-0.5654244,-0.6414408,-0.921835365,0.211439658,-0.730885205,-0.623298464,0.49992562,-0.00548024,,0.156417727,0.048169814,0.565232553,-0.681683153,-0.444740474,1.222098278,0.764494879,-0.331333164,0.42759094,-1.059845068,-0.321490445,-0.100324753,0.610194499,-0.385239762,,-0.060270273,1.526292505,0.636427897,-0.164593827,-0.049648427,-1.328339028,0.128700666,-0.253694377,0.140751408,-1.338882974,0.38021248,-2.684464191,,0.224551027,-2.905077942,-1.35328423,0.918858708,-1.960930794,,-0.065784877,0.896354132
2521,KFH,GLO,2018/7/9,TRUE,TRUE,1,middlke01,lodolni01,1,1,37,5,2018,-0.560474769,0.169741308,-0.85128376,1.654425272,-0.916246798,-0.00681222,-0.917517616,-0.585908891,0.413863537,-0.91352395,-1.93100547,0.462849682,-1.675244384,-0.261875768,,-0.343241151,-0.392638898,0.227896143,-0.236671662,0.036432347,0.270636072,-0.076416308,-0.006425666,-0.581450204,-0.622957374,1.738898798,TBR_2018,DET_2018,-0.157966904,-0.116220223,0.017222925,-0.212029753,0.208749898,0.60113641,0.111375614,-0.31138936,-1.098775409,-0.560081903,-0.877715186,-0.169808412,,,-0.044491086,-0.577269379,0.22068348,0.597204569,0.192564213,-0.259507402,0.258600331,0.311504358,-0.360154781,0.82992526,-0.335194932,-0.206203227,0.681527162,0.362732377,0.188297416,-0.892479499,-1.074747296,0.922853178,0.156288013,-0.918496145,,-0.345652326,-0.024339305,0.461100071,-0.454543084,-0.645481663,0.186539921,-0.035328079,-0.600578472,0.031226414,-0.142887837,0.421377878,-0.76113794,-0.20217219,-0.576528302,0.238134242,0.735499932,-0.68747215,-0.30591043,0.068268239,-0.826788499,-0.052616209,2.114998539,0.100348647,-0.02754442,0.625148684,-1.140159829,-0.18716314,0.80000753,-0.050968562,-0.474062886,0.111952733,0.957920506,1.406632757,0.222520759,1.089227334,-0.053680938,1.112935976,0.180611623,-0.478430177,-0.633206753,-1.07860169,-0.770926973,0.539403334,0.418776294,-0.563261869,1.148270021,0.046236143,-0.177537777,-0.79025067,0.39245748,0.403753077,0.305210999,-0.302743259,0.332331196,0.463800494,-0.124508516,-0.235116036,0.141687207,0.305064773,-0.732784814,-1.394334587,0.351716647,-0.213752206,0.195207883,-0.008173799,-0.557798305,-1.000206989,0.219782802,-0.342987569,0.213082781,-0.133310742,0.631720483,0.254212377,,-0.486733047,-0.736429304,,,0.131584623,-0.729112726,-0.559150409,-1.119377938,1.598060547,-0.75747024,-0.753628507,0.105674255,-0.421356261,-0.9242341,0.049835963,0.576480977,1.180798398
3742,STC,UPV,2018/7/9,TRUE,FALSE,0,haleda02,leedy01,0,0,5,12,2018,-0.798369585,-1.290481277,-0.888691221,-0.030126612,-1.803794509,-0.258173365,0.38647347,0.751933468,-1.593118362,0.149983394,0.303721832,-1.317729668,0.37661536,-0.882018655,-0.273561031,0.258113952,0.433421054,-1.218050893,-0.659186292,0.212759895,-1.642869519,-0.297909119,-0.427111261,1.56130945,-1.942334406,0.47679166,BAL_2018,NYY_2018,0.079973066,0.415584234,0.238698895,-0.1323095,,2.631493081,-1.47410895,-0.252868209,2.195813129,1.174257038,0.186151292,-0.732084758,-1.952310865,-0.628569114,2.255506579,1.368070873,-0.159916647,-1.495508459,,-0.107483103,0.874940459,-1.44897894,-0.618308428,0.623271021,-1.027581977,-0.214312201,1.049163256,0.111755669,0.565301448,-0.353055313,-1.807206867,-0.518730305,-0.021084181,-1.172118538,0.060831455,1.456116017,,-0.250680246,,0.707288971,-0.791529719,-0.043074686,1.19283578,0.518744401,-0.266657643,-0.342501438,0.507101531,0.080065226,1.243043073,-0.086294871,-0.794119496,1.001582661,-0.102798671,-0.824458881,,0.334260797,-0.157835628,-1.183454441,,0.09462059,1.782978367,0.916449841,-0.829049569,0.379366817,-0.019234824,0.704966262,-0.073678589,1.165998565,-0.04825667,-1.234614866,0.149528516,0.982882784,-0.983347317,-0.693529962,0.230740106,1.711756609,-0.310613982,-0.910231113,-1.054590045,-0.673941812,0.175910964,-0.415054509,-0.143676951,0.324082823,0.053744576,0.069477629,-0.611473183,0.936078521,-0.287573597,-0.34322758,-0.685068129,-0.438520512,-0.189252509,0.213706254,-0.913841956,0.699262037,-1.709693702,-0.518487976,-2.57305638,-0.342202249,-0.017059004,-3.060380681,2.239125864,1.719243705,1.731535793,1.974615997,2.114308105,2.695147651,-0.447826129,-0.101354339,-0.723682615,1.627423514,2.610564636,1.841076478,-2.031772464,,0.436540066,,1.499935914,0.058943262,-3.616400851,1.007771071,1.382267569,,-1.896897145,-2.103425747
4853,YHA,JEM,2018/7/9,TRUE,FALSE,0,plesaza01,bellch02,1,1,5,6,2018,-0.715623562,-0.5685004,-0.796341553,0.404819161,-0.916246798,-0.196193904,0.081560132,0.381471912,-0.534641607,0.504485842,1.232654335,-1.294129687,0.911335942,0.440806877,-0.57880027,1.257404773,-0.087660002,-2.140769986,0.638049213,-0.371642828,1.890907803,0.935240436,-0.55366888,0.632973332,-0.055188043,-1.029779822,SDP_2018,LAD_2018,0.002249592,-0.073934051,-0.548880973,0.178303207,,0.965482594,-0.862461626,0.329896459,-0.836134787,0.743860232,-0.121433588,1.189058683,-0.674235362,0.190107758,0.704398229,0.329394177,0.268406336,-0.345512696,-0.601600462,-0.106879994,-0.98914605,-0.92921313,-0.190999474,0.271730161,-0.989367018,-0.264241714,0.306484853,-0.402371113,-0.576996826,,-0.634912958,0.074489061,0.235677027,-1.131456252,-0.660453161,,-0.319175547,0.474238499,0.339722432,0.149689159,0.731423809,-1.001989189,0.432713597,1.062252569,0.03514934,0.266911353,-0.056616358,-0.081471862,0.384857243,0.054957568,-0.348217168,0.280737741,0.394100464,0.091276792,0.136684504,0.540758782,1.632233506,-0.147867019,0.4254418,-0.648275318,0.463030596,0.095565608,-0.435217567,-0.019191437,0.258885795,-0.205763413,-0.181204392,0.298650104,-0.082055009,-0.379415999,0.405757051,1.543646945,-0.845159589,-0.534923304,0.837854934,0.959419392,0.028977407,0.471679654,-0.143811882,0.325924388,-0.511224172,-1.05090282,0.653008448,-0.03747769,0.136796176,-0.443874365,0.14152606,0.122940831,-0.623004506,-0.048892965,0.67950412,0.628013953,-0.146989813,-0.395021017,-0.802573118,1.314350178,2.051270658,1.386809159,-0.283320715,0.938519819,0.289840195,-2.640189828,1.480703801,-0.095681116,-1.905914847,-1.471238495,1.97868496,-0.635573942,-0.630517095,-0.719388883,-0.593982871,0.654867885,0.08272069,0.843349515,0.131920266,-0.589065058,-0.508694781,-1.025223612,0.22827526,2.195432677,,0.10203224,0.064434887,0.661634689,-1.25374124,
6412,ZQF,JBM,2018/7/9,TRUE,FALSE,0,leonedo01,liriafr01,,1,5,6,2018,0.708297582,,0.320037348,-0.25795535,0.947603395,-0.323596128,-1.238649749,,0.152680961,-1.090775174,1.285547289,-0.776604246,1.036398027,0.658231379,1.783521689,-2.604461257,1.480198369,1.007122396,-0.485011117,0.856127054,-0.86668619,-0.432518838,0.427015103,-0.54032791,-0.112770672,1.256326328,MIN_2018,KCR_2018,-0.152372704,-0.513719241,-0.977250426,-0.588720008,-0.335115432,0.549268862,-0.234664491,-0.49343847,-0.721564051,-1.901178428,-0.183498894,-0.437217971,-0.461162074,0.245670614,0.477919761,-1.911844238,-0.59070109,2.191618252,-0.244411396,-1.426840689,-1.339378517,-0.303257765,-1.000819156,-1.020351629,-0.13271922,-0.7077185,-0.239341953,0.273133289,-0.656575005,-0.341845624,-0.35953578,0.340448692,-0.811175822,-0.265673561,-0.953187493,-1.226297495,-0.409308129,-0.125266867,-0.011086787,-0.905547807,-0.561707467,-0.053267463,-1.096801846,-0.827394451,0.6361937,0.784878158,0.332458381,,-1.670301278,-0.581047657,1.241900792,-1.418989146,-0.758828591,1.881610027,0.343907097,,0.266462133,0.26464745,1.167899569,1.175452243,0.323958129,1.001611621,0.085619061,,0.581883827,1.326179476,0.631282239,0.974922891,1.446931329,-0.331928471,1.077920397,0.114034303,1.528024007,1.027270059,-0.446035562,-1.806662885,-0.718948493,-0.041651955,1.610057269,0.531334846,-1.573205509,0.248760192,0.503194463,0.095064621,-0.026062333,-0.139485112,-0.680139419,-1.232953953,0.45639483,2.257254411,-0.171274192,-0.196328038,-0.600577382,0.441143801,0.900206744,-0.526100972,,,-0.727728325,-0.653652029,-0.289857363,0.521086497,-0.002618908,0.23625232,-0.193312023,0.710039428,1.201465788,-0.390813383,0.318562847,0.14322913,0.188289775,-0.424804052,0.065802624,-0.27674115,0.162461724,-0.062527701,-0.521469095,0.817651391,-0.564706012,-0.306381154,0.22546821,0.016569862,-1.49266859,-0.612124452,1.349748472,0.908537526
7078,KJP,MZG,2018/7/9,TRUE,FALSE,0,lopezjo02,,0,0,5,5,2018,-1.377591745,-0.561996067,-0.841931895,-0.748132332,-1.182511111,-0.333926038,0.185360417,0.157336864,-0.452162899,0.238609006,0.231820473,-0.695865112,0.027672232,-0.192969496,-0.554184202,0.529794694,0.013445254,-0.093227416,1.206748091,-1.351137584,0.810031929,-0.511667337,-0.611584863,0.730277161,,0.188067833,NYM_2018,PHI_2018,0.274384832,0.541579186,0.023610245,1.066560462,1.435140128,0.132174039,-0.689280172,0.204913368,0.013850024,0.186529315,1.206602049,0.791523367,-0.762742728,0.16065823,0.799901933,0.481098556,0.23878588,-0.504448023,-0.87330301,0.159117894,0.598750263,-0.408976694,0.210475866,0.486511484,,0.119836467,-0.055210256,0.738554149,-0.345982342,-1.689270503,-0.390558528,-0.000870188,-0.059843738,-0.674274,-0.153383228,0.523399732,-0.499262089,-0.850050282,1.306580237,0.194662827,-0.72740116,0.87701106,-0.102322227,-0.694278115,0.949532277,-0.65147434,-0.180793516,-0.139023388,0.422927812,-1.051100259,,-0.015451926,0.602376009,2.729111842,0.286904791,0.521689596,-0.097638132,0.32393563,0.799381352,0.264217454,0.363841658,-0.244344823,0.470969349,-0.082524906,-0.715168474,-0.218782849,0.762296667,0.312641539,-0.089252931,-0.85187402,,-0.082181129,-0.332416913,0.49364129,0.548456259,0.748770525,0.56203738,0.626785586,0.031063298,0.110402097,0.01327968,-0.497188414,-0.123190783,0.74225948,0.581318786,0.584822107,-1.010432714,0.391399028,0.748675379,-0.495885232,1.277722951,0.738491239,0.396123274,-1.415285207,-0.479941383,1.288859276,0.900905124,1.312354883,-1.044804185,-0.564206844,0.186464696,-0.152307293,-1.448230023,1.252007921,,-1.507635902,-0.826439341,-2.295567113,-0.761133162,-0.658259592,0.164538642,0.525034398,0.112941087,0.594309133,-0.722551922,-0.507616827,0.024810986,-0.227124621,-0.128400901,-0.047830534,0.814821496,-0.615749888,0.967814703,1.596499814,-0.328349927,-1.227954154
7841,KJP,MZG,2018/7/9,FALSE,TRUE,1,wainwad01,neideni01,,1,6,6,2018,-1.905097641,-1.030307988,-1.246400062,-1.169270303,-1.448775425,-0.984710371,-0.207134412,-0.350160628,-0.369684191,0.238609006,0.256614045,-0.248727855,-0.498638541,0.194620072,-0.472130644,0.875400108,-0.221626178,-0.093227416,-0.176429605,0.32149278,-0.227786443,0.076166695,-0.400671724,0.521815149,-0.109052389,-0.574529485,NYM_2018,PHI_2018,0.318218455,0.556301361,-0.013020294,1.047916777,1.469399257,0.138832756,-0.707843441,0.236026931,0.045959747,0.199183394,1.246603216,0.767981956,-0.822357509,,0.864804592,0.536605125,0.225221318,-0.56304986,-0.971008239,0.285330413,0.499595188,-0.495730671,0.305731426,0.474367208,-0.696858832,0.220529951,-0.09439787,0.70380448,-0.372736315,-1.629363236,-0.44751183,0.007248941,-0.005329572,-0.71971595,-0.156621292,0.549223815,-0.601510916,-0.676273889,0.997947426,0.116820601,-0.639037494,0.839542858,-0.189043471,-0.570332587,0.780074731,-0.668094431,-0.221238885,-0.103221386,0.432291631,-1.087029014,0.11268637,-0.035956656,0.570232413,2.771051901,0.264661724,0.491110006,-0.061728388,0.366526916,0.808498393,0.182576473,0.253284467,-0.041005504,0.214006148,-0.046803107,-0.722532725,-0.294429707,0.72918313,0.277873149,-0.037587655,-0.856367471,0.165469775,-0.075816291,-0.375156784,0.485035143,0.576762054,0.817018024,0.661481743,0.566727391,-0.070549379,0.276085247,-0.12288691,,-0.159922067,0.781053638,0.548692486,0.54867877,-0.959260146,0.445272966,0.746817256,-0.545568773,-0.084656571,-0.251481319,-0.409921031,,0.052542136,-0.567249133,-0.072018544,-0.506258131,-0.880619292,0.143234933,-0.761824183,-1.623671345,0.42949311,-0.02060455,-0.460866145,-0.112110329,0.420187364,0.341760229,,-0.342532392,0.100248181,0.460442168,-0.302689866,-1.126127573,-0.213569725,-0.311224128,0.901135168,-0.791431158,-0.659517677,0.32094572,-0.049888036,,0.362652281,0.415372786,0.124958115,-0.809391888
7908,FBW,ECN,2018/7/9,TRUE,FALSE,0,baumami01,anderco01,1,1,8,6,2018,0.129075422,,0.007918849,-0.817171344,0.858848624,0.8367971,1.220119513,0.48831349,0.750651595,,-0.421903379,-0.247852483,1.254473487,-2.00427178,-0.158686049,0.193959817,0.607857094,-0.354173796,-0.417364266,0.05827134,0.2075875,0.089456906,0.032588229,,0.252209286,-0.319663669,CLE_2018,CIN_2018,0.161229425,0.353460567,-0.373433482,0.413058796,0.448825007,0.414760036,0.739923883,0.854750584,0.170178274,-0.351004916,-0.185553492,-0.217973349,0.488131577,0.235830056,-0.512040395,-0.589838391,0.217303679,0.610534704,0.409922546,0.811475774,0.535833379,0.401361318,0.026684962,0.923165991,0.613861539,0.725303062,0.949404833,-1.044181588,-0.178853478,0.506856633,0.236573269,0.480240105,-1.715154718,0.758870141,,-0.162105104,0.574041793,0.245920053,-0.721526802,1.119317201,-0.4715049,-0.550121954,0.271822878,-0.678625819,-1.394130078,1.114146975,0.409577593,0.408656756,,-0.507304092,0.165391845,0.304968648,-0.284001512,-0.618553629,-0.35645935,0.192465302,-0.283575022,0.640372547,1.118145319,0.707749914,0.201730763,-0.103919451,-1.298205763,-1.788706591,-1.537496606,0.345116547,-0.656791801,0.054255395,0.258537212,0.500569802,,-0.649598809,0.615263027,-0.340706736,0.095996728,-1.044867815,-0.442187687,0.773544653,0.859786169,-0.579110935,-0.853261937,0.519309759,-0.190610225,-0.593913133,-0.590728971,-0.482908875,0.838422772,-0.865734423,-0.944384595,0.363179909,-0.468213418,-0.53668975,-0.578446764,0.0735596,-0.260655091,0.611002913,-0.091983933,-0.256364279,-1.249362648,0.031023516,-0.701129389,-0.918021874,0.171150203,-0.415931519,-0.031977511,0.753614755,0.08370249,0.138675102,0.042075873,-0.607304147,-0.84987948,-0.219830937,-1.224131936,-2.755773781,0.307372761,0.268766613,0.328547063,-0.366686078,-0.618155762,1.771169384,,-0.188315045,1.423006781,-0.399173337,-1.381981519,-1.062557174
8676,STC,UPV,2018/7/9,FALSE,TRUE,1,martida03,leakemi01,1,1,11,5,,-0.770787577,-1.075838313,-0.837255963,-0.444360681,-1.803794509,0.678405146,1.330407316,1.76460581,-1.758075779,0.947613902,0.824386847,-1.379299976,0.660159302,-0.441641343,-0.386794942,-0.219942735,0.118316389,-0.709125087,2.081194629,-1.413140545,0.708537043,4.991200475,-0.173009276,-0.575303819,0.620694461,-0.119574216,BAL_2018,NYY_2018,0.120144749,0.430423004,0.203168619,-0.093400941,0.922337579,2.59415938,-1.500864791,-0.233291605,2.244238277,1.198264309,0.212451313,-0.771883623,,-0.70143465,2.359269781,1.433772526,-0.205671101,-1.575820493,-1.107221597,-0.137523641,0.924708623,-1.437130461,-0.656059198,0.59817325,-1.033249331,-0.254492017,1.06969774,0.075788338,0.534676083,-0.29794916,-1.832008643,-0.548372979,0.017074633,-1.194838878,0.034506698,1.494238818,0.330174609,-0.102862977,,0.798644531,-0.65287269,0.070442742,1.279678579,0.611940076,-0.276047996,-0.399744772,0.496814807,,1.258359239,-0.125747329,-0.820136075,1.066824982,-0.074971558,-0.89269908,1.061286799,0.35006786,-0.241860075,-1.187292954,-1.089972185,0.112701849,1.856074062,0.965175035,-0.858836876,0.393524522,-0.055806845,0.67902899,-0.132584664,,0.007955949,-1.249282917,0.109847644,1.009178353,-1.004335279,-0.71467028,0.268808627,1.646551071,-0.201032989,-0.973702431,-1.084617939,-0.694340936,0.2349718,-0.348995939,,0.243116312,0.017505403,0.040521694,-0.554836175,0.969535403,-0.309860817,-0.391157315,,1.340306499,0.341325757,-1.479868912,0.784895964,-0.169070866,0.792885117,0.513361701,,5.150950914,4.00238317,-2.999279599,-1.133966737,0.37664313,-0.549248428,-1.322149117,-2.774738833,-2.046976901,,,0.430706963,-0.618481982,-0.521320974,-0.078311806,0.104843116,-0.165889424,0.658283643,-0.58270281,-0.382111408,0.0828897,0.020980479,-0.403088224,1.628351339,0.127256093,0.414776853,-0.408626987
8856,GUT,RAV,2018/7/9,TRUE,TRUE,1,fostema01,brighje01,1,1,5,5,2018,1.463355041,1.151895475,0.731519414,,0.858848624,-0.678256373,-0.408247465,-0.096992543,-0.541514833,-0.02726783,0.914470159,-0.786208162,-0.42527895,2.620679715,0.102244268,0.334984229,-0.269429579,0.378460441,-0.225689642,-0.110156504,0.141651614,-0.810828917,-0.026926431,-0.108093286,-1.064048133,0.600547883,MIA_2018,MIL_2018,-0.199532504,-0.356865596,-0.815575265,0.068285735,0.222355637,0.317675024,-1.192391258,,-1.6575276,0.594652923,0.060390454,0.262516482,-0.864362297,0.122166854,0.910841059,0.855597979,0.11848537,-0.906462834,0.002959457,-0.043910207,,-0.268368027,-0.237948234,0.65066238,-0.727164828,-0.811524122,0.114781534,0.357335028,0.234189311,0.212702187,-0.53255219,0.332755079,-0.67938281,-0.978111191,-0.803795681,-0.454270048,-0.206623781,0.526455,-0.528666355,-0.300458525,0.858271776,0.835188725,-0.077719468,1.14339335,,-0.167079908,-0.228428706,0.463733887,0.621741269,0.296110861,-0.103469719,-0.218312051,0.655083797,0.493367567,1.072259141,2.420803647,1.377432877,,-0.479498171,0.597522324,0.162933814,0.498773743,0.945294268,1.229442589,0.690984006,0.430810759,-0.404486028,-0.422707093,-0.086586133,-0.768473656,0.914470313,1.350201003,-0.854163114,-0.963836809,-0.111548951,0.410935606,-0.266480076,-0.314765093,-1.183227558,-0.221038626,-0.124984716,0.706999256,-0.135192708,0.596645796,0.402406339,0.732586025,0.624304128,0.669713241,-0.716920888,-0.075534645,-0.144656223,-0.437003012,-1.17275293,-0.299587452,-0.750179441,-0.374601208,0.222126817,-0.454563331,0.715157446,-0.709489618,-0.724924322,0.647364726,0.851437786,-0.366198788,-0.092848634,-0.497649037,0.718731067,1.469849846,-0.172535032,-0.327128353,-0.66064136,-0.411801451,-0.202523404,0.502640657,-0.896842491,-0.069231123,0.16921102,0.401850395,-0.401783101,-0.690435853,0.204877614,-0.271113767,-0.558384491,0.325651232,0.075372329,-0.1969603
560,GKO,XFB,2018/7/10,TRUE,FALSE,0,parkebl01,iveyty01,2,2,6,6,2018,1.032386172,-0.223770791,0.723336532,-0.326994362,0.237565226,0.585435955,0.642730425,0.004042427,0.592567404,-0.02726783,-1.397117217,-0.006754043,-1.051953488,-0.98359784,-0.031503033,-0.032802018,0.499049409,0.112603441,-0.255120769,-0.198544352,-0.022250871,-0.524122864,-0.308421863,1.122708713,-0.187323781,-0.340233461,COL_2018,ARI_2018,-1.020113028,-0.700207054,,-1.130463676,-0.748792091,0.853762894,-0.288584025,-0.159722979,-0.415224035,0.607919107,-0.511993631,0.857986644,0.088384897,0.290946583,-0.094314889,0.417201893,0.252588101,-0.437306406,0.31392312,0.359386909,-0.955626822,-0.056872704,0.15525222,-1.111491806,0.258694363,0.015683232,-0.601164273,-0.782195176,-1.141467691,0.728916674,0.601745188,-0.674883416,1.582960953,0.309987325,-0.321405722,-0.848099213,-0.824252716,-0.319957315,-0.451293085,-0.464323125,0.25625844,-0.599623666,-0.382627679,0.84381878,0.428571586,0.071027868,,0.679348347,0.146029001,,-1.355985166,-0.047718709,0.42796716,1.203728614,0.800419599,1.056220746,-0.832078986,-0.191019322,0.193388822,-0.347641153,0.504923534,0.493932291,0.222877319,0.359471538,-0.595073875,0.565467776,,-0.052717469,0.827482995,-0.478907464,1.800966098,-0.664126241,-0.883374907,-1.215436103,-0.482802197,0.263845076,0.463184347,-0.029632221,-0.377834795,-0.599310256,-1.191195483,-0.405458186,0.047610762,-0.054705365,0.445824669,-0.041931916,0.276179649,0.472767812,0.038298848,-0.125500037,-0.078746345,0.147365705,1.558852165,-0.006975292,-0.512857617,-0.107723487,-0.106371265,-0.682639586,-1.401020718,0.172132114,0.570217907,1.198598952,0.147529106,-0.398952922,-0.552610531,0.435892294,0.825506861,1.007998343,-0.556079657,-0.501190398,-0.504645,1.597542002,-0.04084432,0.996192373,-0.789053536,-0.351211739,-0.804103936,-0.358789848,-0.456269725,0.944907956,0.65766062,0.123516313,0.774467748,0.815480783,1.026320929,0.808852337
