id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
5449,QPO,GKO,2017/6/27,TRUE,TRUE,flemijo01,reyesde02,1,1,5,6,2017,0.604865053,,-0.091444718,0.032008499,-0.117453858,0.730054696,-0.229840724,-0.25028698,-1.153231919,-0.381770278,2.128528742,-1.589030539,3.05167224,-1.110591917,2.799344748,-0.987927291,1.882993118,1.713722545,0.916353364,-1.862971722,2.126400853,0.378417292,0.184410525,0.793889524,-0.119326295,-0.897107271,SFG_2017,COL_2017,-0.283821228,-0.17224811,-0.175369255,-0.925009817,-0.335149183,0.663971596,-1.176951513,-0.075666211,-0.038545923,0.403636661,0.906355691,-0.34105018,-1.281919551,-0.090073109,1.38597741,0.811685988,0.136124711,-0.858386642,-0.122873381,-0.141503341,0.388276083,-0.73414969,0.21903983,0.303965058,-0.846299737,-0.444252473,0.279027372,0.304130152,0.082324153,-0.724078749,-1.153813524,0.615292426,0.282462188,-0.841847605,-0.216584412,0.127281422,1.353104486,0.464341211,-0.572031126,0.615266768,0.206928363,0.072519568,0.73238796,0.631573071,-0.638084058,-2.048852079,-1.800338885,1.186532799,0.448254715,0.117547327,-1.344041111,0.907935744,0.444872223,-1.159791125,1.008445448,0.751906271,-0.144432045,-1.031321373,,-0.044970395,2.000540787,-0.056422622,0.921810964,-1.015112674,0.434532632,0.929018069,-0.418910752,-0.164882414,0.557410008,-0.775130588,1.79914926,1.757917528,0.477635858,1.186028264,0.309252945,-0.630083198,-0.159608906,0.316151489,0.369827232,0.677873103,0.435098814,0.35150523,0.28378734,0.538388934,-0.534565691,0.554068943,1.014769614,0.767599624,0.114740948,,0.416165688,0.264369635,0.11234698,-1.408517154,-0.419260587,1.725490534,1.407412629,0.211864731,-0.58998347,0.188419107,0.041081608,0.454844802,0.156607823,-0.399295153,0.023900528,-0.866481582,0.644524443,0.615481198,0.203872979,0.408156958,0.887347183,0.825031816,,-1.741467994,-0.088643817,-0.084867448,0.733788905,-0.96805812,-0.371847469,-0.402478963,-1.582902394,0.334937482,-1.44769938,0.861453071,0.462583501,-1.920666258
6243,VQC,KFH,2017/6/27,TRUE,FALSE,rodried05,kendrky01,2,2,6,7,2017,-1.050055405,-0.552239569,-0.409408133,-0.126781228,0.060055684,1.446261792,1.5607142,1.675184055,-0.692725798,1.30211635,0.132646184,-0.376278775,0.718225409,0.142062722,0.897343254,-0.308701978,0.86062066,-0.236641277,0.201340324,-1.076489038,0.169754346,-0.407487015,-0.30749009,-0.857970341,0.240950284,-0.083297564,PIT_2017,TBR_2017,0.412893857,-0.199263976,-0.907530228,0.858611675,0.917198701,,-0.41203138,0.293041886,0.237932708,0.234807673,,0.626300468,-0.354021578,0.265520684,0.365445033,,0.292674626,-0.106998191,-0.055333597,0.458308042,-0.074112871,0.228886963,0.451174556,,-0.164859454,-0.386324593,-0.857693966,0.246724892,0.615988184,1.083577403,0.158807032,0.870950439,-0.186592172,-0.488214074,-0.086548247,0.347884863,,0.232167044,-0.271045721,0.742388731,-0.269696451,-1.456101843,1.03089061,0.463199295,-0.716261469,0.172712541,0.404066302,0.274219602,0.66008765,0.072406885,,0.66845967,0.115619018,-0.130633753,0.211592607,-0.24653498,-0.486121814,-1.346188418,-1.086260058,-0.875167669,1.368672348,0.562457552,-0.857528192,-1.001988113,-0.892712734,-0.525157601,0.124482212,0.512672856,-0.076351145,-0.7000006,0.312274874,-0.117651907,0.017665229,-0.836504947,-1.034516787,,-0.078262066,0.741787921,0.411421903,0.362670202,0.94296327,-0.061142729,-0.640457641,0.540705143,0.567275059,0.171016752,-0.099579132,-0.468715094,-0.609840055,-0.498082615,0.264002232,0.00771228,-0.338093088,-0.372470209,1.832405266,1.8115516,0.405501309,-0.26930309,0.397596483,-0.006390177,1.697601967,1.880041492,-0.430016977,1.458520502,1.553945585,-0.729991307,-0.333558031,-0.245740721,-0.251700423,-0.317147906,1.037928123,-0.929355153,-0.586463962,-1.237517818,0.806777193,0.35020645,1.154531787,-0.397937562,-1.109312538,0.163372117,0.039732629,-0.088283222,0.460169488,0.347107299,-0.552912191,-1.00348874
7025,JEM,VJV,2017/6/27,TRUE,TRUE,castehu01,godleza01,1,1,9,5,2017,1.442668535,2.537318239,3.054288916,-2.3429335,2.367679733,1.177684131,0.373498435,0.616058854,-0.953908374,0.593111454,-1.097114994,1.211137366,-1.225125234,0.243521567,-0.042169995,0.486099207,-0.438382574,-0.642178421,-0.352798162,0.788181837,-0.837416382,-0.362236786,0.41513361,-0.943973716,,-0.307820988,LAD_2017,LAA_2017,0.233350454,0.243477829,,-0.026526856,0.004585432,-0.476302809,1.567532916,-0.165879775,0.12653638,0.070265531,,,1.336722597,,-1.459480014,0.096743885,0.292816923,-0.104123999,0.619838377,0.243399886,-0.15115386,1.261512796,0.781727532,-0.386352871,1.13240623,0.979725596,-0.847375775,-0.567981562,0.022334264,-0.01498822,0.771374515,1.080063006,-0.314174457,0.76215866,0.371183836,-0.930335183,0.010057018,-0.068914431,-0.387871837,0.064785119,-0.492770944,-0.073661835,-0.239970781,-0.439438221,-0.679551595,0.486094582,-0.469447109,-0.124995301,0.203707695,0.616723533,0.667082182,-0.107313115,-0.011161628,-0.264795493,-1.119443325,-0.366726997,1.629669234,1.195587032,0.558755036,1.196232843,-0.796131212,-0.291655291,,-0.850724925,0.104116966,0.641091737,-0.943105846,-1.136741336,0.203966048,1.244470086,-0.783718357,0.007973399,-0.10785282,-0.652165826,-0.688149915,0.055057172,-0.223071594,-0.143646461,0.369995134,0.088351204,0.078384232,-0.526620599,-0.816805779,-0.609874107,-0.379855477,-1.180119147,-0.477581897,-0.049039829,-0.533086528,0.421242582,-0.138448974,-0.439746915,-0.789069601,0.69134205,-0.114490504,-0.267827102,-0.516388542,-0.133522545,-0.880672736,-0.420325373,-0.112361413,-0.052376857,-0.901895388,-0.035641975,-1.199409513,-0.391753867,-0.744902749,0.416821248,0.627672345,0.276826154,0.470466146,-0.647187623,-1.021822163,0.812867518,0.980007493,0.342755231,1.596203522,-0.268402774,-0.125948785,0.387488601,0.004907207,0.554582932,2.436410589,-0.825670401,0.352389226,-0.341085836
7891,XFB,BPH,2017/6/27,TRUE,FALSE,wrighda04,diazyi01,1,1,6,5,2017,1.45990729,1.353529774,0.881149256,0.6326479,1.568886793,0.699064966,1.015762701,,-0.672106121,1.30211635,-1.516952815,0.636150768,-0.162905056,-0.325132107,0.58553973,-0.786276893,0.416999975,-0.700160913,-0.512070883,-0.035140998,-0.104873138,0.253117428,-0.795026067,0.763966431,-1.155288706,-0.011785012,ARI_2017,STL_2017,0.442501437,0.009383454,-0.912739273,0.537177098,0.974512692,0.449493672,,0.156955975,0.800485701,-0.093464058,-0.108369481,-0.405120087,1.183823314,-0.0422099,-1.278574375,-0.300751117,0.276058668,0.307191155,1.016418328,0.691982835,-0.462009583,0.793726278,0.703201041,-0.468447276,1.01315279,0.829206129,-0.699223552,-0.327339663,-0.255605442,0.170480416,0.597900306,-0.076437638,-0.698702805,1.07033985,0.804805134,-0.079455438,0.553879722,-0.549121414,-0.552793298,0.617209828,-0.150341048,-0.686073067,0.516786372,,-0.769734419,0.187141642,-0.618939006,-0.297733454,-0.800161132,-0.208012584,-1.406115841,-0.164398282,,-1.238072503,-1.082672532,-1.518125512,-0.765701952,0.865584623,0.314925296,-0.550484124,-0.40283073,-0.085396575,-0.541174407,-0.276359326,-0.436491377,-0.82496946,0.101858303,-0.472019823,-0.896968593,1.186074477,-0.016879606,0.938211387,0.033892974,0.553849808,0.724494274,-0.301545682,-0.270687858,0.770505727,0.269472761,0.184121293,0.573914782,-0.240054527,-0.407495396,0.203064775,0.774966287,-0.136849327,-0.080985343,0.306669168,0.621038313,-0.044401686,-0.45793279,-0.649327882,-1.393449013,0.033002786,,-0.777532844,0.028206068,-0.889234526,,0.091117143,0.334484214,-0.110723918,-0.339737706,0.214679525,-1.2875276,0.138201382,-1.047249432,0.755293933,-0.543998629,-0.475784219,-0.629504539,0.915884222,-0.38820698,-1.453068001,-0.814674288,-1.008990226,-0.425318535,0.159636819,0.054482101,1.313504324,0.421204938,-0.178500199,-0.239458828,1.191535795,,0.936408855
8557,GUT,KJP,2017/6/27,TRUE,TRUE,kellemi03,hahnje01,2,2,6,7,2017,-1.160383435,-1.101855642,-1.26042786,0.391011359,-0.561227714,1.150137704,1.398526254,1.489372616,-1.249457078,-0.02726783,0.15165459,0.002813596,1.020926043,-0.259044983,1.364228004,-0.383504808,,1.048052572,-0.461927375,0.355483101,-0.456999008,-0.464453622,0.339170783,-0.90942213,0.72374871,-0.065819565,MIA_2017,NYM_2017,-0.317693191,-0.870442623,-0.362811483,0.371686029,0.491537923,0.105601896,-0.236378943,0.235842744,-0.500596591,-0.455630889,1.277530005,-1.088868285,-0.363352132,0.264005565,0.375211065,-0.416386026,0.257300115,0.427809704,0.807846259,1.102257109,-0.404023443,0.117301538,1.144259318,-0.435190208,0.254148451,0.436441349,-0.761500293,-0.85168928,,-0.184518059,0.460071369,-0.319551916,0.218147255,0.176535677,,-0.628447533,0.216779721,0.816462255,0.583765673,0.466473899,-0.294552476,,0.812397011,0.298947129,0.414171862,-0.789270479,-0.351531902,-0.27858189,0.211264426,-0.860128912,-0.606637367,0.615765669,0.075713466,0.576463074,,-0.175256249,-1.060796634,-0.744654381,-0.523768527,1.230368241,,0.758457994,-1.245464107,1.270490279,0.641325524,0.620026362,-0.815246229,-0.642974016,-0.160030667,-1.015910698,,0.229792198,1.135941526,1.784985638,1.843535413,-0.172247998,-0.081912264,0.589702436,1.152755373,0.101632953,0.635365968,0.624046314,0.288907891,0.091175963,-0.043162476,1.302756081,0.010163525,-0.802360496,0.491492344,-0.411793507,-0.330212602,-0.329215344,-0.069819738,0.422979269,0.705835282,0.520842933,-0.697383185,0.369727739,0.426979722,0.010676268,0.372207672,0.396143446,-0.66047672,-0.05135605,0.017953569,0.422826558,-0.153533531,-0.720064869,0.369822342,-0.138695888,-1.133399175,-0.838164454,-0.228181221,-0.371485246,1.172857548,0.407897981,0.008677205,-0.190056734,-0.225869507,-0.174425457,0.543361801,0.680341766,0.266013816,-1.085985293,0.335548753,1.107830895
9063,SAJ,STC,2017/6/27,TRUE,FALSE,ventuyo01,dunnju01,2,2,6,6,2017,1.108236693,1.083599986,0.827376031,-0.361513867,0.060055684,0.936652897,0.405936024,1.210655458,-1.380048366,0.85898829,1.005379924,-0.285672449,0.598533574,-0.47573147,,-1.397958668,1.910578305,2.023286064,1.392270563,-0.047238286,,-0.791690603,0.610940384,-0.860501353,1.190834543,0.708052729,TOR_2017,BAL_2017,0.382496741,-0.056863542,0.021231863,0.20619496,-0.413069296,-0.766616081,-0.282452,-0.254328809,,-0.793653266,0.185362825,-1.461887008,-0.183707872,0.286051397,,-0.069481298,0.294777066,0.067627758,0.174540451,-0.968855428,0.912858866,0.044685872,-1.03745536,,0.272368072,-0.481706608,-0.027389646,0.592713398,-0.035670012,-0.914507468,-0.084059648,-0.190025478,-0.251754607,-0.263727665,-0.665486845,0.880994203,0.556092632,-0.218854633,-0.966237715,-0.317629514,0.23588983,-0.19246162,0.3423396,0.508384816,0.082477752,-0.533025102,0.055827699,-0.505118979,0.370906041,0.00725939,0.639126202,0.140055943,0.265020371,0.072713215,0.21757957,-0.13951393,-0.821913618,0.286380242,-0.398675757,-0.163647296,0.472594328,-0.883106382,1.262667205,-0.214870706,0.070310868,-0.093404945,0.384859937,0.605429475,0.158286393,-0.191489099,-0.710302262,-0.523025509,1.289551228,1.052605513,0.376304824,-1.749591974,-0.232454304,0.886139163,1.885941794,-0.134854418,-0.804867244,0.853309502,0.141298376,0.134881969,-0.17683312,0.354215978,0.024293371,-0.44606132,0.101729474,0.561678249,0.212108832,1.223697062,2.095794833,-0.325132472,1.933665049,0.366042427,0.133818928,,0.523970228,-1.17085853,0.342169919,1.645943951,3.481604477,5.845882531,4.221842545,-0.060869415,-0.319446107,,0.910884397,0.26391263,0.475425642,-1.093926879,-0.091529131,0.209369471,1.377640417,0.205076326,-2.153787529,0.833295178,0.317610388,0.063907535,0.03705375,,0.397255537,-0.812955792,0.212339518,-0.105212525
10671,HXK,QDH,2017/6/27,TRUE,FALSE,henryto01,livelbe01,2,2,6,6,2017,1.515071305,1.408816598,,-0.610054309,1.213867709,0.18945607,0.762749505,0.516185205,-0.459036125,0.41586023,-0.054132059,0.709366892,-0.819058367,-0.110015409,-0.134069981,0.230286316,-0.129565698,-1.163757377,-0.410120704,-0.275784733,-0.123838108,0.030291311,-0.171464871,0.498689904,-0.161967964,-0.082010525,HOU_2017,OAK_2017,0.201411141,0.159863022,0.079062346,2.28027711,1.298674842,-1.18971936,1.408872117,-0.225179247,-0.456656343,-0.866722013,-0.011731727,-0.387725184,1.524570287,-0.268531843,-1.690858933,-0.468117433,0.246866315,0.482049752,1.806157791,-0.60225766,-0.628630547,1.503680186,-1.055645213,0.642745295,1.886519529,-1.039799223,-0.11255571,-0.603393013,-0.233259132,1.445779664,1.540518389,-0.486759319,-0.435530046,1.290200822,0.382597113,0.379088881,-0.162899391,-0.16116249,-0.104185631,-0.214057699,-0.155455855,-0.366736099,0.364287906,-0.087047461,-0.89693101,-0.562091808,-0.651035688,0.587228491,0.374752282,0.04871978,2.302097024,-0.129846733,,-0.976173543,-0.539573709,0.064590341,0.326044164,1.643869039,0.259732495,-0.544814203,-0.630058893,-0.248224877,-0.628243887,-0.235417406,-1.597410228,-1.800592731,0.362129579,-1.277635674,-1.202990025,0.748590621,0.040509228,-1.289322716,0.760132749,0.883894764,-0.689251644,-0.565023631,-0.560155581,-0.084592573,0.35671809,0.78100689,0.075116099,-0.148581832,-0.601708073,-0.33909305,-0.555870346,-0.930680243,,-1.031786831,0.587259803,0.640479088,-0.260894548,-0.470141911,-0.504906438,-0.361350759,-0.225241601,-0.343722136,0.225136823,-0.119749628,0.19436303,0.088056799,,0.358782076,0.540607629,-0.371935666,-0.699226818,,-0.477667369,0.936257989,-0.106624578,-0.331141262,-0.275792719,0.634693638,-0.183809785,-0.613191561,-0.678044181,0.088801751,-0.107294377,0.23801124,0.362071218,0.474720731,0.486487148,-0.661710738,-1.434296261,0.114078198,0.210977763,1.308825216
10763,YHA,PDF,2017/6/27,TRUE,FALSE,schulja02,yarbrry01,2,2,7,6,2017,-1.636173067,-0.490448413,-0.619825098,2.020332033,-0.827492027,0.843683707,-0.067652778,0.000558463,0.132061284,0.593111454,-0.924386441,0.173576087,-0.451330954,-0.60728423,0.009523747,-0.932064385,0.12358664,-0.462567945,2.040659135,-0.211993222,0.793158717,-0.088013506,-0.899593038,-0.702053608,-1.242260099,0.352319855,SDP_2017,ATL_2017,0.73857724,0.509651653,,0.785413702,0.721715462,-0.666769821,-1.39234861,0.375330968,-0.857855392,-0.419414206,0.601061773,0.38432417,-0.814328893,0.14174717,0.856034878,-0.185116207,0.288542045,0.187217396,-1.033031574,,1.066691818,-1.08021712,-0.539792753,0.206105282,-0.733031694,-0.656118211,0.180051518,-0.502263745,0.012401347,-0.479429146,-0.415202322,-0.531364806,0.974311777,-1.063661594,-1.346183921,0.044044486,1.295942305,-0.357278612,1.081594045,0.810815609,-0.139786144,0.162868715,0.463503467,-0.461677412,0.680737926,0.398167246,0.473002868,-0.20137676,0.564394574,1.084540245,0.850603111,0.368396612,0.567401106,-0.032733165,0.741522889,0.714254036,0.248144508,-0.330106289,-0.195527939,1.514983654,,0.320098366,-0.855840477,0.266653735,1.817459551,1.352086256,-0.33698561,0.113492888,-0.613952762,-0.810897839,-0.190040214,0.917239703,0.521839582,0.272149568,0.168431996,-1.741144694,-0.965969734,-0.561863018,0.64131723,-0.075600616,0.55451796,0.032236286,-0.628214449,-0.525149202,-0.065709332,-0.080889209,0.386121823,-0.79426662,-0.013833209,0.204150837,1.719844379,3.555762511,2.18120408,-0.445022946,-0.44705929,-1.559401195,0.769757675,2.121461157,2.773240154,-0.084655561,-0.669384515,-0.741120068,0.36611668,-0.518694449,0.506116004,0.074951343,0.968199635,0.424420199,-0.951350222,-0.612929908,-0.399149915,,-0.43695805,1.802243083,-1.285569289,-1.910797315,1.515353024,,-0.236995474,0.781676553,-0.110284571,-1.312067079,0.523828388,1.28004732,-0.922418379,-2.073884745
11035,FBW,DPS,2017/6/27,TRUE,FALSE,baumami01,burrobe01,1,1,5,6,2017,2.025338447,2.186084299,1.553314562,-0.071550019,0.947603395,-0.378688982,0.227529283,1.152589383,-1.338809012,1.656618798,-0.787195342,1.924567825,-0.652641911,-0.803872628,0.911292359,-0.428338309,1.177277102,-0.086912627,-0.342143367,2.000622517,-1.358843808,1.05589808,2.079474049,-0.755072541,0.585320219,0.487235081,CLE_2017,,-0.030035544,0.225305633,0.32232423,0.157200893,0.602226388,0.236915241,0.612823719,0.238828818,0.412025596,,0.487899709,-0.053396881,0.282736874,0.273451311,-0.296436106,-0.011663843,0.295556132,0.007896732,0.726000451,0.346233204,1.049581311,0.859444412,0.315582956,0.561086485,0.828270913,0.020134784,0.117805284,-0.436866819,-0.705659265,0.408651863,-0.29321445,0.362392611,0.392538375,0.375823471,0.832244276,-0.127348925,-0.138149736,0.469708362,0.4479591,-0.022999363,0.418139908,-0.085817561,0.395500855,0.300886167,-0.930090485,-0.605063814,0.011627525,0.02886481,0.268117342,-0.500721419,-0.848499679,0.658829918,-0.073064522,-1.244384892,-0.362007013,-0.537836307,-0.434421559,1.598145995,0.665180259,,0.027767695,0.120319138,-1.132483159,-0.628761578,0.585308998,0.027190949,-1.096495722,-0.456507197,0.983184586,0.727484004,-0.898036442,0.689737282,0.348084564,0.49680223,0.520703443,-1.625437649,0.293622374,,0.882775416,0.008263549,-0.00364113,0.229296854,-0.640538783,-0.037300416,0.022634504,-0.625530615,-0.908867543,,1.130761258,0.822673142,-0.351568179,-0.313295108,-0.531482028,2.075984941,3.692005225,3.639652152,-1.407407938,0.221409344,-0.254861947,1.063832201,0.782953062,-0.280733684,0.05325012,0.244228521,-1.206789251,0.349565111,0.100971321,1.216008173,2.223443231,1.386638182,,-0.79451735,-0.54676364,,0.662432835,3.524895797,,0.473649405,-0.238215187,,-1.706896202,,,-1.639405385,2.30821767,
71,HAN,MOO,2017/6/28,TRUE,TRUE,kintzbr01,williga01,1,1,5,,2017,1.515071305,1.268973455,1.074031474,-0.223435844,1.391377251,0.261765441,0.483786238,0.354761518,-0.135994518,-0.381770278,-0.506201524,-0.403919895,0.073089748,-0.843266787,-1.427234069,-0.594241759,-1.458055319,-0.097631439,-0.255871466,1.240193615,-0.387632151,-0.103863271,-0.051076936,-0.286945384,-0.009609617,-0.072419992,,CHC_2017,0.362138005,0.759095837,0.234403913,0.5930572,0.295553898,-0.711727927,,1.133480516,0.975652339,0.226214804,-0.252126326,1.105747196,0.843076341,0.123658286,-0.89387888,0.04465186,0.294817013,-0.050282574,1.65289299,1.033635919,,1.212605775,0.82136723,0.74210256,1.544480356,1.106449835,0.970038567,-0.626787364,-0.865144809,-0.075641037,1.005683979,-0.268959033,0.409560573,1.693279269,2.383927538,1.855978827,-0.435722264,0.864069671,-0.332052236,0.396655488,0.607012769,-0.372462454,,1.276298602,0.090943172,0.301920256,0.345744858,0.443706918,-0.281914721,0.857645634,-0.761641045,0.089148824,0.475752672,-0.175526173,-0.090678851,0.23438861,1.462612677,0.492180574,1.797173585,0.565896438,0.181013189,0.130290753,-0.849844944,-0.689611943,-0.18143605,-0.897144384,0.536185995,0.045470515,-0.518955747,0.256722462,-0.021286327,-0.457350537,-0.230643214,-1.223087097,-1.264179111,0.284278698,-0.064091465,-1.277497025,-0.244977964,-0.19037124,0.68605443,0.351719626,-0.023508537,-0.094437807,-0.419954317,-0.25053864,-0.09801712,0.324924188,-0.664723816,1.247792486,,-0.463233503,-0.194128319,0.873053794,0.705615338,0.216926807,-0.374875714,-0.972518466,-0.074098456,-0.410987415,-0.645005567,-0.593778293,0.148227469,-0.273521059,0.779952221,0.303135085,-0.062350423,-0.128179234,-0.023314857,-0.491032777,-1.584314147,-0.148791272,-0.108041795,0.034560558,0.145679097,-0.527046069,-0.806115493,-0.190518335,-0.662515319,-1.04165013,-0.513187909,-0.764579746,,,-0.15652608,1.026647162
374,GLO,JBM,2017/6/28,TRUE,FALSE,matusbr01,jonesja09,1,1,,7,2017,-0.426012482,-0.597769895,-0.49006797,1.247095103,-1.005001569,-0.358029162,-1.121874428,-0.682298575,0.166427412,-0.736272726,1.185546548,0.293284369,0.059798542,0.79842444,0.172810329,-1.158146384,1.094002914,-1.411864306,-0.101925677,0.278600423,0.573708496,0.337340465,0.760753682,-0.573775574,,1.106983754,DET_2017,KCR_2017,-0.075631217,,0.072209413,-1.117733594,-1.274149893,-0.399064023,,0.288861527,0.675542628,-0.491847573,0.176410746,-0.891987281,-0.469098407,0.243986035,0.486283098,-0.069481298,0.294777066,0.067627758,0.262418246,0.991276492,0.688601789,,0.811606526,0.530669147,0.450361938,1.154068373,0.476083477,0.044466357,-0.181967107,-0.569688889,0.215176813,0.253273785,-0.501325859,0.328550148,0.873334767,0.873694161,-0.093765356,0.19695909,-1.480552457,-0.952379895,-0.135555958,-0.463723585,-0.452767863,0.055168733,-1.001462052,-0.181315762,,,-0.538435764,0.488358645,,-0.811363509,-0.770741719,-0.744136631,0.839943517,-0.120572468,-0.735082118,-0.976536938,-0.906031345,-0.946702872,1.269936915,-0.062230587,-0.344006095,0.368529641,-1.050143053,0.605140264,0.117889815,-0.584603543,-0.986493061,-0.932605815,0.224100495,-0.79470871,,0.267754296,-0.729332212,-0.834354498,-0.061581774,0.991924102,0.727563844,0.214949289,-0.334617729,-0.05436149,,0.557034394,-0.244473687,-0.791224701,0.231250281,,0.151877826,0.217314188,-0.056441042,-0.51716155,-1.491455155,-0.115488741,-0.682144807,-0.338223504,0.7192309,-0.399510386,-1.138793091,0.464265384,-0.88868398,-0.492452978,0.221854867,-0.269008715,0.132490914,-0.644197419,-0.102324373,0.299322518,0.467850576,0.139934737,0.36348889,-0.356693376,-0.618389972,0.888117258,-0.859544474,-0.620793707,-0.443660915,,,0.38926484,-0.196008686,-0.684493105,-0.50858135,-0.450924027,1.098615129,1.492888997
