id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season2,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew,predicted_probability,predicted_label
1422,PJT,FBW,2021/7/31,True,False,effrosc01,jacksed01,,1.0,5.0,6.0,5.0,2021.0,-1.050055405,-0.91973434,-1.242893113,0.473858173,-1.09375634,-0.568070666,-0.602873,-0.457002206,0.819383852,-0.47039589,-0.08553725,0.665783125,-0.143897556,0.1524796,1.012218236,-0.900628794,1.127447544,-0.663137895,0.028868604,-0.844535803,0.710596513,-0.11048959,1.027899778,0.996730462,-1.711226232,3.508449262,CHW_2021,CLE_2021,0.431683283,0.599476806,0.326981286,-0.104100795,-0.100181828,,0.977915082,0.329739053,,-0.280583587,0.043068455,-0.51132826,0.748060358,0.159629427,-0.790155477,-0.011663843,0.295556132,0.007896732,0.29902662,0.383498617,0.535018442,0.855930244,,0.444786628,0.411662587,,0.480190124,-0.223489737,-0.080002981,-0.293183976,0.644236246,0.1630147,-1.059067593,0.486334146,0.847415614,0.083783979,-0.957538005,0.200853633,-0.138776871,-1.096201332,0.636451195,-0.649456129,-0.597166969,0.430220631,-0.299680301,-0.143213917,,-0.428948773,-0.044442706,-0.349856304,0.306457477,-0.264297324,-0.453909498,0.335412384,-0.782225373,-0.641018313,-0.689471474,1.847900356,0.9090988,-0.526347008,-0.903025499,0.096507578,-1.254834315,-0.369010781,0.305692189,0.185769167,0.321493475,0.031098565,-1.304291111,0.482997172,-0.960737188,-0.601622622,0.514639127,0.605434264,0.280421837,0.865283668,0.566897427,-0.581467555,-0.331114648,0.38952559,,0.671464745,1.317196718,0.19347978,0.186332305,0.427000033,-0.279066677,0.024816791,0.401111598,-0.062650521,-0.061803505,-0.283758568,-0.261916417,-1.237644765,-0.594988396,0.515581475,0.545318614,-0.510219335,-0.858784389,-0.171600678,-0.147293589,0.006962011,0.506487615,-0.076539301,-0.270857308,-0.096886414,0.874969519,-0.738287667,0.735155641,0.268600385,-0.515795507,1.19291135,0.864133201,,-1.605269016,-0.050387553,0.43100046,3.488564492,3.628331876,1.715850646,0.786757054,0.090112668,0.025539547,-0.316321248,0.221024753,1.593104801,0.5674685107845341,1
571,PDF,ECN,2022/4/7,True,False,cruzfe01,shephch01,,,,,6.0,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL_2022,CIN_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5552941199599228,1
1596,GKO,JEM,2022/4/8,False,False,hatchto01,ortizlu03,,,,,6.0,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,COL_2022,LAD_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5552941199599228,1
1291,QPO,GUT,2022/4/9,False,False,rodrije01,raganco01,1.0,1.0,,,6.0,2022.0,-2.077485189,0.468940591,1.127804699,-1.141654699,0.592584311,-0.426895229,-0.836423643,-0.545262639,4.558418623,0.593111454,0.142563613,,-0.131086217,-0.587395779,0.325429948,-1.450869512,-2.500286895,5.116947693,,,,,,,,,SFG_2022,MIA_2022,8.880661814,-4.94663563,,8.894476094,-5.014323913,,0.907160942,-6.174300636,,-0.914375543,-6.204926518,,,-8.552904766,,-4.34797295,-8.468543056,,-3.199782828,,,0.750901537,,,1.83843132,,,-2.044485074,,,8.09457228,,,1.015374608,,,-0.53487214,,,-1.262149145,,,-0.708477148,,,8.311627405,,,1.627043008,,,1.034390228,,,0.348190631,,,-3.230440399,,,-0.032499677,,,-0.98099643,,,8.277629776,,,-1.627108493,,,0.529924303,,,,,,-3.785790395,,,7.267671047,,,-2.048222142,,,-7.881129741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6899013055904704,1
349,VJV,GUT,2022/4/11,True,True,searsjp01,millsal02,1.0,1.0,,,6.0,2022.0,-0.620810411,-1.173403297,-0.891613679,0.308164545,-1.848171895,-0.220297028,-0.749923405,-1.27689518,3.229594991,-1.474819493,0.555789816,-1.031354033,-0.87724126,0.14336994,-1.334787059,0.719834289,-1.935318866,0.410909926,,,,,,,,,LAA_2022,MIA_2022,-0.4013146,-1.661743139,-2.921311019,2.688560998,0.408306656,-2.938427055,-2.312152431,-1.508443769,0.00326703,-0.310764157,-4.824512257,1.743755917,-2.195250837,-0.892013019,2.623647795,-1.457100212,-0.205671101,1.591613957,-0.891409147,-0.083215,1.407372023,-1.851036043,-0.93370537,-0.346458284,-1.297143855,-1.350254092,-2.391045062,0.477426033,-3.088051401,-1.612418568,-4.006713543,-2.810570972,,-2.864255447,-2.213061984,1.69291817,-0.202935597,0.634085679,0.710441315,-1.123859301,,0.824519115,-1.858074077,-2.840315682,-5.21657321,,-0.640039236,-6.782310479,,-0.839492257,-1.377249995,-2.295577855,-1.818276405,0.897874267,1.013668183,4.638608415,0.939356644,-1.440300067,-2.430506852,3.22012708,-1.218393424,4.426899345,-0.341945949,0.099477142,-2.732161345,3.846797223,-0.521572739,-2.923326176,-2.670087001,0.728411635,1.762312192,2.05076372,-2.026026602,-2.342171395,-0.227835486,0.977557093,5.849261317,3.581895215,-2.90596783,-5.020220878,4.778493428,,4.335364638,3.110936886,,0.033393054,3.81999056,-0.040187152,6.17183088,0.124677932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45821025277927563,0
424,MZG,KJP,2022/4/11,True,True,claseem01,wrighda04,1.0,1.0,,,6.0,2022.0,-0.571967272,0.208767302,0.714763989,-1.878070822,0.296735074,,2.618179608,1.170589867,-0.493402253,0.149983394,-1.097114994,2.141299181,-1.130000264,-2.494254488,-2.216179037,1.500531229,-2.413460483,-2.419431971,,,,,,,,,PHI_2022,NYM_2022,2.692677538,0.417571345,-2.921311019,1.137082224,-2.138539777,,0.907160942,-1.883922944,-1.155100762,2.480938505,-2.145373077,-2.63944294,1.448848738,-0.212782208,-1.596256025,2.156490711,-0.878610518,-2.578302667,-0.814008057,3.745176748,-1.950401646,0.338713406,3.282455996,,1.197098048,3.542978055,-5.443379614,-3.325455795,-1.287466807,3.831030895,-0.029550528,2.912838388,-2.612216863,0.545116419,2.054741981,-0.347563346,2.770662603,-1.010353341,-1.275291524,4.260801479,-0.540361145,-1.609292522,1.987601364,-2.027801422,0.339930914,-0.92074278,-4.251151383,3.175310853,2.125923053,-1.773194679,-1.271207256,0.320825639,-1.818276405,-1.939468769,-1.648242026,-2.623884446,-5.954983135,2.841625729,1.105228257,-2.579093684,-1.620113315,-3.618996428,4.27871097,-3.800382159,-1.345868415,0.258663098,-1.367047714,-7.686535935,-1.445781795,2.238020643,-3.556012402,3.4761354,-3.382954409,-3.326508189,-2.598866361,2.045538364,-0.387069337,-0.437001567,-3.650575954,-5.559456565,-3.394197321,-3.659382348,,4.612065543,0.609085849,-0.924423387,3.947886167,1.16757094,,-2.518143286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44110384460377006,0
626,PDF,HAN,2022/4/11,True,False,banuema01,falteba01,1.0,1.0,,,6.0,2022.0,-0.750101072,,-0.505849242,-1.797525309,-0.738737256,,-3.601728122,-3.135009568,0.365750957,-2.065656906,0.349176714,1.109566632,-1.670374293,-0.122277865,0.399278151,-0.242127494,1.103871164,1.803837131,,,,,,,,,ATL_2022,WSN_2022,-1.948310669,-2.101835284,-0.322886899,-3.517354098,-5.014323913,,-0.9324467,-3.259562959,0.00326703,-2.498855432,-2.145373077,,-0.008791092,0.293131059,0.006446132,-2.179818397,-0.878610518,,-1.096294385,-1.209723152,-4.017505005,0.506164834,-0.406637498,0.2586206,-0.698162779,-2.852083901,-4.05704907,-3.185349622,-5.443229466,,-0.774044098,-1.849529936,,-1.10078724,-1.244665423,,-4.241496873,-5.233679211,-3.799528214,-5.683102578,-4.685042005,-2.21088446,-4.777685325,-3.735226117,-4.763645434,0.649388204,-0.898322647,4.053732939,-1.274606236,-1.060971035,2.443529404,-3.246997307,-2.322120218,-1.939468769,0.680929407,-1.181088481,-6.537952747,1.449162728,-1.324689767,-0.990850682,-2.47895115,0.033969292,0.926735331,-0.29329639,0.713081611,1.423953037,-2.525661568,-4.319887899,2.903923458,0.771480217,0.786280582,1.619706081,0.643615694,-1.969691574,-3.716474294,-0.338391666,-4.991254065,-0.620775551,1.826951262,-2.225415046,-1.188180941,2.463967197,-4.694464677,-1.447993945,-0.900748237,-4.378275407,3.092154593,-1.990937788,-1.801069027,1.338444476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6732503911299964,1
2164,QPO,YHA,2022/4/12,True,True,kendrky01,campbpa02,1.0,1.0,,5.0,6.0,2022.0,-1.077637412,-0.848186685,-1.099108186,1.861542306,-1.626284967,0.303085081,1.233094549,0.091141539,-0.266585806,-0.115893442,-0.993808443,1.006918243,0.202993456,-0.673204855,-1.282819805,0.775259645,-2.992077088,2.433079275,,,,,-1.49019526,-1.323926329,-4.614742551,2.855802922,SFG_2022,SDP_2022,2.692677538,1.623149352,-2.921311019,-3.517354098,-5.014323913,,,-4.281122981,-0.523379196,1.982959112,-2.815173209,-2.016346724,-0.008791092,0.293131059,0.006446132,2.590121622,-1.457263706,-3.351674837,-1.615336988,-1.902806241,3.922592031,-1.335800879,-0.271183914,1.16926706,-1.61932307,-1.531811458,-0.286848882,3.179473648,1.835469,-0.670832303,-1.15608685,4.280447125,1.817533103,-2.511561805,-2.169589488,-0.058940572,0.637970313,-0.602828774,-3.697004224,2.04643536,-5.314516585,-3.477522968,0.291489704,-2.433332983,-4.400098519,-0.5062282,-0.671335091,-5.177080114,1.808947569,-3.42958702,0.416974091,-0.107313115,-1.014419287,0.078428313,-1.481872638,-3.407466523,-1.917497783,1.310624805,2.345796286,0.42541511,,-0.615492513,-1.047234484,-1.10786943,-2.65368976,-5.272072156,,-1.853210658,-3.69173237,1.159097453,-1.116676228,2.796413933,-1.946021549,,-2.417934445,1.053378118,-2.660313668,-4.881421143,-4.551653395,0.245938386,3.034224147,3.376310099,6.220081569,-0.153442817,2.203470644,3.093393569,-2.426026818,2.097102037,0.070975969,-3.311437345,,,,,,,,,,,,,,,,,,,-1.580755338,,,-1.389294136,,,-4.880269294,,,2.940367318,,,-0.453181029,,,3.64987201,,,0.43836624890749565,0
2534,STC,RAV,2022/4/12,True,False,,stanery01,1.0,1.0,,,6.0,2022.0,-1.206928073,-0.376622599,-1.274455658,0.049268252,-2.513832678,-1.537360558,-0.349859805,-1.053340792,1.018707397,-1.844092876,-0.090909191,-0.25556785,0.529598114,1.230470189,0.807494607,0.153558572,-1.286214138,3.774588807,,,,,,,,,BAL_2022,MIL_2022,-1.948310669,-2.101835284,-0.322886899,1.137082224,0.492383462,-1.824857424,,-0.881924341,-1.428681422,-2.498855432,,-2.125630765,-2.195250837,-0.892013019,2.623647795,-2.179818397,-0.878610518,2.594096131,-1.820222225,-5.579522102,2.272671433,-0.58870989,-6.037219082,2.071722368,-1.891587195,-5.307403311,-0.492358928,0.027084764,-0.121966408,3.76328888,-2.961810288,-3.295371948,-1.695339311,-3.922336371,-3.408841502,-1.921063451,-2.31903106,-0.580004938,4.532259765,-0.484268775,-3.111308294,5.890626169,-1.506808349,-1.32951144,-1.304325003,1.842687752,,-1.62267453,-1.800636216,,0.583801842,-2.890215012,,,-0.027804186,1.518519114,-1.485112588,-0.393271399,-2.659483653,-3.968174125,1.017552083,-2.125903657,-1.484583041,1.706809094,-4.085778116,0.932142634,-0.302375524,1.431997523,-1.62014945,-0.328425103,0.749593083,3.169962686,1.27207644,0.795751281,0.32356653,0.202900718,0.576775687,4.217869796,-1.895119501,-1.413508064,-2.189337489,5.321374832,-3.497426553,-6.686727055,-0.538388056,-0.082388942,-2.872727957,-1.497717206,-1.301943741,1.117479209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5390215633349302,1
174,ZQF,JEM,2022/4/13,False,False,eflinza01,bellch02,1.0,1.0,,,6.0,2022.0,-1.339666485,-0.81891719,-0.230553712,0.252933336,-0.472472942,-0.022307085,-0.066030899,-0.995274717,0.94997514,-0.736272726,-0.766534032,,-2.127993796,2.909589144,-0.599723928,0.139423025,-0.515813534,-0.835286889,,,,,,,,,MIN_2022,LAD_2022,1.455080682,2.714984407,-0.333353507,1.137082224,-2.138539777,-5.544600223,0.539239413,-0.44774971,0.10848924,0.217395806,-0.788064605,-0.406638021,-0.88337499,0.114404841,0.931766654,-0.011663843,0.295556132,0.007896732,-2.03057107,1.022929144,1.5934878,-1.289429714,-1.193516682,1.087626584,-0.270708103,2.277036109,3.799509074,0.381353229,1.99629032,-0.73976586,-0.724411193,2.03724616,-0.838283019,-0.677554871,1.379156539,1.551056669,0.115170257,-4.157418851,0.845369082,-0.030505226,-0.179847568,-1.157205038,-1.415570497,-3.325190802,1.966956399,1.717077273,-1.685733914,,-0.202183825,-0.786552799,-1.362377576,-1.106303539,-0.707748523,-0.04419861,-1.115859984,-0.978781272,-1.92894691,-0.693950672,-2.462237303,0.019154872,-3.20626394,-0.10526876,-2.886250663,4.189470235,0.477888975,0.63723579,-0.966229948,,-0.483681714,-0.606714401,-0.059171005,-0.978879489,-0.894376181,-1.369764986,-0.367568191,0.183563511,2.470823286,-5.112532569,-0.695377567,-1.6788323,-1.821502566,-1.362518513,-3.42587342,-6.890882528,-0.840354873,-2.383703118,-6.360379076,0.165321424,-0.94088215,-1.415529762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5058492171561568,1
1166,MZG,KJP,2022/4/13,False,False,battepe01,hanifbr01,1.0,1.0,5.0,5.0,6.0,2022.0,,-0.357109602,0.066368006,,-0.472472942,0.101077951,1.147675564,-0.191059584,,-0.293144666,-1.097114994,0.972807064,-1.871808021,-1.443489182,,1.851716602,-1.672658912,-2.03353871,0.244856899,,-1.026225955,-2.328612191,-0.161340262,,,-0.979021202,PHI_2022,NYM_2022,3.930274393,2.714984407,-2.104061278,-0.41439655,-1.693654423,,0.355278649,-2.418923836,-0.058916446,1.801875696,-2.331148606,-1.053756343,0.865792806,0.114404841,-0.91887439,1.433772526,-0.205671101,-1.575820493,-0.708378334,0.799831752,-1.656137087,-0.557795781,1.982676703,-0.769364348,0.190325816,1.801635475,-1.752250774,-0.891611425,-0.384556539,-1.274731215,-0.397878926,3.961712133,-0.845765505,-0.677554871,1.105734431,-0.606682377,0.313410137,1.518212496,-1.290449391,,1.081864387,0.851667247,-0.151926254,-0.065830464,0.29764004,-1.171963737,-4.858629517,3.405893956,1.088569308,-2.309500631,1.177062172,-0.39273895,-2.181110929,-0.783231532,-1.648242026,-3.221025896,-4.109649044,1.264587144,0.95361357,0.594131159,-2.799097747,-1.972652299,-2.444870319,-2.246773235,-1.428241114,-3.904883415,-1.492303266,-6.843808995,-5.193054717,1.722964578,-4.32426146,3.780780741,-2.857658074,-1.801483742,-0.0180674,2.525954492,-0.742053375,-1.016545374,-2.496928481,-3.590076618,,-3.099872815,-1.100412126,2.824541242,1.33380621,-1.723142602,0.987591659,1.079044169,1.761726247,-0.556822988,0.265902026,,,1.382718012,,,-1.053406037,,,-2.451245899,,,-2.076756594,,,,,,-0.164593827,,,0.85764039,,,-1.873058564,,,-1.053366447,,,0.254042915,,,-0.70789297,,,0.5604169537718098,1
2161,STC,RAV,2022/4/13,True,False,verrelo01,jeffeda01,1.0,1.0,5.0,6.0,6.0,2022.0,-1.21554745,-0.207509961,-1.102615136,1.840830603,-2.070058823,-1.184421965,-0.30444718,-0.954047805,0.984341268,-1.533903234,-0.457440833,-0.758757967,0.521935129,0.926707404,0.43866386,0.753163473,,3.728359676,-0.775330729,0.688070899,1.899343378,-0.809803799,0.104430738,-0.471147281,-0.67386418,1.760138887,BAL_2022,MIL_2022,1.455080682,2.714984407,-0.333353507,1.447377979,-0.044400903,-2.162868929,-1.85225052,-1.384897911,-2.078484962,-1.819792623,-0.805406536,-2.813448879,-2.632542786,-1.476076106,3.406290822,-0.878925664,0.11848537,0.922256298,-1.833881241,-5.857532907,2.375474717,-0.320787605,-5.923941478,-0.018988887,-1.624768352,-5.298466399,-2.074974032,3.143446346,4.815554415,,-3.185158359,-3.802907977,-0.500404321,-3.216949088,-2.832490809,-1.921063451,-1.751972799,-1.130605908,1.832586797,-0.411666607,-3.742620143,5.178218,-1.350791623,-2.122848145,-2.010051031,1.779882512,1.533980031,-1.463289585,-0.93319581,-0.755556792,,-2.3907198,-1.175187206,-2.976042378,-0.618082775,0.793038108,-0.442247644,-1.072394706,-1.837535272,-1.871253626,1.005372997,,-1.372341116,1.257680661,-3.919097513,1.301447412,0.060865577,0.275467529,-2.560867231,-0.760436108,-0.183127601,3.888125279,0.704251103,0.20994307,,1.023150898,0.82664471,0.653770084,-2.030393606,-2.239834904,-1.416304077,5.254346868,-3.984290599,-5.845221614,2.710774897,5.312976426,,-0.409470255,-0.700307133,-0.282645356,-0.807241379,,,0.708801091,,,2.060248558,,,-0.873844831,,,1.757255492,,,0.462723715,,,0.118638475,,,,,,-0.679720973,,,1.799300528,,,1.282732288,,,-1.725061699,,,0.5096538267629425,1
1214,PJT,RKN,2022/4/14,False,False,hamelco01,corbipa01,1.0,1.0,,5.0,6.0,2022.0,1.011699666,0.364871275,0.910373834,-1.845852617,1.125112938,-1.89603799,-1.004017853,-1.497546263,0.262652572,-1.474819493,-1.396290764,,-1.732995911,1.449148615,-0.027400355,0.561445942,,0.457060014,,,,,-0.958653261,2.042845352,-1.511300834,-0.851193731,CHW_2022,SEA_2022,-2.257709883,-2.318721637,0.454140927,-0.41439655,-1.693654423,-2.938427055,2.562807819,-1.262297392,2.281895239,-1.668889776,,-0.898866207,2.614960602,-1.476076106,-3.393398559,-1.457100212,,1.591613957,1.695608457,-2.28472412,-1.121102952,0.586026284,-2.581159865,1.848377936,1.500823805,-1.682966047,-0.098151224,-3.269413325,-4.823433155,1.306380956,3.337650211,-4.203974539,-2.94569722,1.861839347,-0.606277231,,-2.895309781,-0.957038119,-4.367936476,-1.530085716,-0.83611551,-4.242334397,-2.204777913,-1.542024207,-5.878997422,0.460972486,-0.358886132,,-1.542711839,,2.912973625,-2.295577855,-2.701589063,-3.820265545,-2.130047774,-2.886560928,0.452950156,2.367996164,-3.22804433,-0.384235827,-2.578478166,-0.661619337,-5.53327056,2.030136056,0.206235077,-5.716971713,3.568021027,1.435976832,,0.572702147,4.156726654,-4.365365114,-0.013267899,-1.610121313,-2.404217968,0.760884298,0.887688648,2.942802455,-0.507451833,0.897941114,-1.165055304,0.511264953,-3.910537037,,-0.397470208,1.194958717,0.898616537,-0.697814595,1.239567849,3.105878888,,,,,,,,,,,,,,,,,,,-1.014290734,,,2.130903287,,,-1.572337491,,,-0.920241988,,,-0.324594857,,,1.604827511,,,0.5564422120662146,1
2304,GUT,MZG,2022/4/14,True,True,hentgsa01,rucindr01,2.0,1.0,6.0,5.0,6.0,2022.0,-1.649964071,-1.762045363,-1.7291901,1.785599394,-1.715039738,-0.329334967,0.044797531,0.168950079,-0.264294731,,-0.43925888,1.64921871,-2.071200314,1.275525227,-0.21612354,0.791073331,-1.558653841,-0.666110374,-0.408063183,-0.453570916,-1.666615556,4.542187677,-1.49019526,3.690414473,,-2.25729591,,PHI_2022,0.217483827,0.309192355,-1.022619299,2.688560998,2.654433782,-1.472454647,-1.116407464,-3.842510494,-1.353241456,-0.15986131,-2.292907028,0.703374529,-2.632542786,,3.406290822,-0.011663843,0.295556132,0.007896732,-2.522295641,0.820173735,2.253252084,-2.783611691,1.631293672,-3.225303707,-2.597658826,-3.317924537,-0.618631947,3.047373542,0.992801138,-3.458411629,-2.550379631,-2.782553553,0.394128413,-2.652639262,-2.960741981,1.889615073,,0.053687372,-2.53732419,0.146678636,1.508416,-1.87853063,,0.878670945,-2.391108098,-0.502041184,-1.011988158,,-0.746313762,2.730729058,-0.303308153,-0.154884087,0.603114997,-1.657570105,-0.588801763,-1.681691943,-2.104223892,2.177496396,6.107564138,0.717004828,-3.115999812,-4.445463555,-0.177505935,1.773425215,2.492569765,-0.792335414,,0.862377208,-1.232089459,,2.520137898,2.457757367,-0.303812565,-0.682360779,0.626386775,1.075010994,0.193570801,1.205025379,-2.319388816,-2.231282418,-3.481862228,-1.117228216,0.162240343,-1.467647312,-1.766386446,-6.476069019,-4.470297418,0.684889259,-2.681471137,-1.215388677,-0.420909753,,,-0.480359192,,,-1.734966375,,,4.684616075,,,-1.699640651,,,-1.248654353,,,-1.580755338,,,3.85355309,,,-2.875462141,,,-2.384611035,,,,,,3.628457931,,,0.4380010568925675,0
2726,FBW,QPO,2022/4/15,True,False,warrewi01,rodrije01,2.0,2.0,6.0,6.0,6.0,2022.0,2.008099692,2.05708171,1.953886119,0.45774907,2.66352897,-0.363768001,-0.328234745,,0.331384828,-0.293144666,-1.062679477,-0.706481436,-1.485503563,-1.173909596,-1.378548957,1.551749955,-0.754595636,-0.140355765,-1.387443306,-1.089347306,-1.519325948,-2.328612191,-0.958653261,5.982684555,-1.511300834,0.554908448,CLE_2022,SFG_2022,-0.4013146,0.071120533,-0.395880154,0.619922633,1.247190525,-1.342478444,3.513271767,1.417862139,2.153059323,1.650972849,,3.660168147,1.448848738,-0.212782208,-1.596256025,1.433772526,-0.205671101,-1.575820493,3.274590691,2.87710025,-0.207591985,3.26696659,2.632068262,-1.789674137,3.121097866,3.943284012,,0.737623211,2.379428018,-1.299992833,0.993583909,6.533518204,-2.616005256,4.307181927,6.505924577,-1.186924322,-0.433447085,2.104331456,3.588595579,-0.449696314,2.30642163,2.283861894,-0.541207754,2.104171751,2.612481061,0.586582965,2.66644651,-0.534142851,0.022934381,2.792084544,0.280195344,-0.39273895,2.342756851,2.071626424,-1.592785563,-2.357926888,-3.537860636,-1.001840438,,,-2.185128781,-4.312634729,,-1.848186368,-0.65528534,-1.392145795,-0.636390328,2.843764626,-3.008053734,1.182288228,-2.735259942,2.859891624,-2.093399278,-3.274086024,-0.783969757,2.115604786,1.519214849,-1.082911784,-1.067232028,-0.522633659,1.816142613,-0.354932665,0.637739018,1.46336338,3.367049446,2.819672206,-5.880193778,2.076024235,-0.711174867,1.542697981,-1.451127421,,,-1.142598452,,,-1.578207497,,,-2.451245899,,,0.060233749,,,3.171530719,,,-1.014290734,,,6.250283251,,,-1.572337491,,,0.544127059,,,-0.324594857,,,1.208667058,,,0.5951693259858176,1
